{' n7477', 260, 42, 'n7448',-87.61405596961119,2945.177508939436,15.655537810554424}, 
{' n7448', 236, 41, 'n7351',-116.56505117707799,2921.156684640507,13.823369281453061}, 
{' n7351', 226, 46, 'n6988',-83.48019824834302,2909.976344753008,17.88874434931011}, 
{' n6988', 191, 42, 'n6925',-110.72555886556054,2874.748514845391,15.787519048846725}, 
{' n6925', 154, 56, 'n6845',-128.418055344822,2835.1884339556864,17.592342254360872}, 
{' n6845', 125, 79, 'n6658',-153.434948822922,2798.174922909043,3.639134431671937}, 
{' n6658', 119, 91, 'n6636',-154.29004621918875,2784.758515044044,7.541658234881667}, 
{' n6636', 106, 118, 'n6573',-154.4400348281762,2754.7918669165006,14.320021119714887}, 
{' n6573', 95, 141, 'n6000',-130.6012946450045,2729.2967693485366,16.96080455046798}, 
{' n6000', 88, 147, 'n5594',-86.63353933657021,2720.0772248912435,17.226422705702916}, 
{' n5594', 71, 146, 'n5526',-47.72631099390627,2703.0478385253173,8.165172610183426}, 
{' n5526', 60, 136, 'n5231',-34.38034472384487,2688.181769777999,12.130507556873035}, 
{' n5231', 47, 117, 'n4940',-15.255118703057775,2665.1600409115563,10.0488753790704}, 
{' n4940', 44, 106, 'n4068',173.6598082540901,2653.758286660565,3.718932196210324}, 
{' n4068', 45, 115, 'n4061',178.02506598911802,2644.7029015224275,7.912620401234115}, 
{' n4061', 46, 144, 'n3922',180.0,2615.6856652653337,7.497159004110529}, 
{' n3922', 46, 160, 'n3838',169.5085229876684,2599.6856652653337,8.774043549408123}, 
{' n3838', 51, 187, 'n3780',175.2363583092738,2572.2266048298416,3.7975235307566093}, 
{' n3780', 52, 199, 'n3756',172.8749836510982,2560.1850102510493,12.24167245519373}, 
{' n3756', 55, 223, 'n3515',154.29004621918875,2535.998237006154,11.597480707572569}, 
{' n3515', 68, 250, 'n3405',166.6075022462489,2506.0315888786104,6.706816801472546}, 
{' n3405', 73, 271, 'n3213',170.53767779197437,2484.4445557336876,9.236869932973427}, 
{' n3213', 77, 295, 'n2967',180.0,2460.113505612495,6.681802829629068}, 
{' n2967', 77, 319, 'n2909',177.9545915111128,2436.113505612495,7.734791633118153}, 
{' n2909', 78, 347, 'n2893',175.76360520094119,2408.0956541602513,10.819541696999092}, 
{' n2893', 80, 374, 'n2817',163.61045966596524,2381.02168141889,10.975955637023617}, 
{' n2817', 85, 391, 'n2751',143.9726266148964,2363.3016362722205,9.843077344220529}, 
{' n2751', 93, 402, 'n2741',163.3007557660064,2349.700165763485,9.19868743554441}, 
{' n2741', 99, 422, 'n2732',175.2363583092738,2328.819552745664,13.873330776915076}, 
{' n2732', 102, 458, 'n2636',160.70995378081125,2292.6947690092875,12.596031340611237}, 
{' n2636', 109, 478, 'n2438',138.81407483429035,2271.5051489088705,17.623545171254783}, 
{' n2438', 123, 494, 'n2291',101.88865803962798,2250.2448572834014,10.088366251043013}, 
{' n2291', 142, 498, 'n2225',86.18592516570965,2230.828369444454,5.447185533336524}, 
{' n2225', 157, 497, 'n2195',81.11934084947976,2215.795073066081,17.48730249358715}, 
{' n2195', 189, 492, 'n2129',109.29004621918874,2183.4068035846776,17.95564752800549}, 
{' n2129', 209, 499, 'n2089',147.2647737278924,2162.2171834842607,17.68267240890623}, 
{' n2089', 218, 513, 'n2071',106.69924423399362,2145.5738665071676,5.7987214507647415}, 
{' n2071', 238, 519, 'n2052',108.43494882292202,2124.6932534893467,10.091088282693281}, 
{' n2052', 259, 526, 'n2039',94.76364169072617,2102.557309868168,9.42696503933716}, 
{' n2039', 295, 529, 'n2036',93.57633437499736,2066.4325261317913,5.199916343802802}, 
{' n2036', 311, 530, 'n2032',90.0,2050.40130658991,10.85201507319449}, 
{' n2032', 327, 530, 'n2011',110.55604521958347,2034.4013065899098,15.802764768495411}, 
{' n2011', 343, 536, 'n2009',75.96375653207353,2017.3132990992747,6.740300635450986}, 
{' n2009', 351, 534, 'n2001',90.0,2009.0670878480394,6.596636869415353}, 
{' n2001', 375, 534, 'n1989',88.21008939175394,1985.0670878480394,8.600542166206415}, 
{' n1989', 407, 533, 'n1981',90.0,1953.0514666608751,8.809943373288078}, 
{' n1981', 438, 533, 'n1972',86.82016988013577,1922.0514666608751,10.869136238744327}, 
{' n1972', 474, 531, 'n1953',92.38594403038883,1885.9959539062352,7.595835428324704}, 
{' n1953', 498, 532, 'n1950',87.61405596961119,1861.9751296073066,6.203883882113074}, 
{' n1950', 522, 531, 'n1947',88.21008939175394,1837.954305308378,9.138744729953975}, 
{' n1947', 554, 530, 'n1943',84.8055710922652,1805.9386841212138,10.969632140839296}, 
{' n1943', 587, 527, 'n1922',92.86240522611175,1772.802601069652,6.75569585079205}, 
{' n1922', 607, 528, 'n1914',87.61405596961119,1752.7776166751512,8.38840131510382}, 
{' n1914', 631, 527, 'n1886',94.76364169072617,1728.7567923762226,8.562812928342122}, 
{' n1886', 655, 529, 'n1883',87.13759477388825,1704.673603218638,5.278578344366706}, 
{' n1883', 675, 528, 'n1868',87.95459151111278,1684.6486188241372,7.686265692690023}, 
{' n1868', 703, 527, 'n1861',90.0,1656.6307673718934,9.954135075370582}, 
{' n1861', 739, 527, 'n1855',92.86240522611175,1620.6307673718934,7.5482617375711705}, 
{' n1855', 759, 528, 'n1853',85.23635830927383,1600.6057829773927,5.790390666605918}, 
{' n1853', 771, 527, 'n1851',93.57633437499736,1588.5641883986004,8.25358615390257}, 
{' n1851', 803, 529, 'n1844',92.86240522611175,1556.5017493148378,5.9603811739957795}, 
{' n1844', 823, 530, 'n1823',90.0,1536.476764920337,4.875005449633932}, 
{' n1823', 833, 530, 'n1812',82.8749836510982,1526.476764920337,5.619009437724671}, 
{' n1812', 849, 528, 'n1810',78.11134196037202,1510.35224942374,13.495755795588387}, 
{' n1810', 868, 524, 'n1807',104.03624346792648,1490.9357615847923,6.740300635450991}, 
{' n1807', 876, 526, 'n1798',90.0,1482.689550333557,7.363397248636636}, 
{' n1798', 897, 526, 'n1788',83.6598082540901,1461.689550333557,12.122917462144635}, 
{' n1788', 933, 522, 'n1778',92.86240522611175,1425.4680097810074,10.639128996637936}, 
{' n1778', 953, 523, 'n1764',75.96375653207353,1405.4430253865066,11.881021075030544}, 
{' n1764', 961, 521, 'n1753',105.42216131873867,1397.1968141352713,14.249405481400611}, 
{' n1753', 990, 529, 'n1725',85.23635830927383,1367.1135962222886,3.010398644698074}, 
{' n1725', 1002, 528, 'n1723',85.23635830927383,1355.0720016434964,9.277027030915626}, 
{' n1723', 1014, 527, 'n1705',104.03624346792648,1343.0304070647041,11.837279309627759}, 
{' n1705', 1022, 529, 'n1700',133.36342295838327,1334.7841958134688,17.104298428979348}, 
{' n1700', 1040, 546, 'n1692',100.61965527615514,1310.0253590071889,17.826479560094263}, 
{' n1692', 1056, 549, 'n1306',59.34933204294713,1293.7465384110892,17.09345401213702}, 
{' n1306', 1083, 533, 'n1051',31.6075022462489,1262.3618287581387,18.16800284331984}, 
{' n1051', 1099, 507, 'n1022',0.0,1231.8331537131912,10.031585692337366}, 
{' n1022', 1099, 483, 'n985',-12.094757077012101,1207.8331537131912,5.879564655578187}, 
{' n985', 1096, 469, 'n959',-5.194428907734806,1193.5153326499149,5.199848689095568}, 
{' n959', 1095, 458, 'n904',2.1210963966614536,1182.4699716327275,8.583813729750233}, 
{' n904', 1096, 431, 'n875',-3.3664606634298018,1155.4514594605148,17.469701962757167}, 
{' n875', 1094, 397, 'n846',23.498565675952097,1121.392686728662,11.314194619298728}, 
{' n846', 1104, 374, 'n809',8.36588612403259,1096.3128143206932,12.232806837105173}, 
{' n809', 1109, 340, 'n800',19.290046219188735,1061.947133765814,5.582437490526514}, 
{' n800', 1116, 320, 'n796',18.43494882292201,1040.7575136653968,6.1349440029751525}, 
{' n796', 1121, 305, 'n782',11.888658039627975,1024.946125364555,6.457650691192115}, 
{' n782', 1125, 286, 'n778',16.69924423399362,1005.5296375256074,10.883761018450663}, 
{' n778', 1131, 266, 'n766',33.690067525979785,984.6490245077863,3.878369762693527}, 
{' n766', 1139, 254, 'n762',34.5085229876684,970.2268194059303,18.03777997868334}, 
{' n762', 1150, 238, 'n748',-5.042451069170913,950.8103315669828,10.213841105994977}, 
{' n748', 1147, 204, 'n737',0.0,916.6782352352308,13.361218059305848}, 
{' n737', 1147, 181, 'n712',-22.833654177917545,893.6782352352308,11.935249117328205}, 
{' n712', 1139, 162, 'n647',-2.489552921999156,873.0627071071425,18.708173649175507}, 
{' n647', 1138, 139, 'n441',-41.34777721969367,850.0409782406998,16.809956991559403}, 
{' n441', 1116, 114, 'n353',-66.80140948635182,816.7393266300064,10.935129972017569}, 
{' n353', 1088, 102, 'n293',-76.7594800848128,786.2762342065507,13.502888485463352}, 
{' n293', 1054, 94, 'n155',-62.447188423282206,751.3477358134047,17.136066529440868}, 
{' n155', 1031, 82, 'n148',-94.39870535499554,725.405492271259,17.238284390554504}, 
{' n148', 1005, 84, 'n134',-62.24145939893998,699.3286826504484,14.620574505415977}, 
{' n134', 986, 74, 'n114',-90.0,677.8577720968646,17.418461069361165}, 
{' n114', 959, 74, 'n107',-122.0053832080835,650.8577720968646,15.385451635389469}, 
{' n107', 943, 84, 'n96',-90.0,631.9898098327513,9.481476302578267}, 
{' n96', 912, 84, 'n95',-95.1944289077348,600.9898098327513,8.839428221300345}, 
{' n95', 901, 85, 'n89',-113.4286928087454,589.9444488155641,16.56202382802717}, 
{' n89', 871, 98, 'n75',-88.26429541107161,557.2488833670204,18.747315638233125}, 
{' n75', 838, 97, 'n71',-119.74488129694222,524.233735328582,9.626782496380482}, 
{' n71', 831, 101, 'n65',-96.91122711902469,516.1714775802835,17.46614251550005}, 
{' n65', 798, 105, 'n60',-69.44395478041653,482.92993730309416,10.283985863134895}, 
{' n60', 790, 102, 'n53',-45.0,474.38593355777664,15.024080614188799}, 
{' n53', 783, 95, 'n50',-82.64762064010765,464.48643862116495,13.25591846230681}, 
{' n50', 752, 91, 'n49',-98.9726266148964,433.22943940498936,17.549330332565628}, 
{' n49', 733, 94, 'n41',-60.751173663453024,413.994055343318,16.912883169796196}, 
{' n41', 708, 80, 'n34',-90.0,385.34095777952916,3.75}, 
{' n34', 693, 80, 'n33',-90.0,370.34095777952916,15.349625451508306}, 
{' n33', 658, 80, 'n28',-109.79887635452492,335.34095777952916,11.069023328749186}, 
{' n28', 633, 89, 'n24',-96.519801751657,308.77029726835633,15.06848263675407}, 
{' n24', 598, 93, 'n22',-77.7352262721076,273.54246736073924,8.34731792469021}, 
{' n22', 575, 88, 'n20',-70.3461759419467,250.00526276885958,10.267791872847393}, 
{' n20', 561, 83, 'n17',-90.0,235.13919402154107,12.926269236383835}, 
{' n17', 526, 83, 'n16',-77.47119229084849,200.13919402154107,15.83865099599138}, 
{' n16', 517, 81, 'n12',-118.07248693585296,190.91964956424818,11.370883376032008}, 
{' n12', 502, 89, 'n11',-96.70983680775694,173.91964956424818,14.565211144904232}, 
{' n11', 468, 93, 'n9',-78.69006752597979,139.68516402700078,6.978372037869797}, 
{' n9', 453, 90, 'n7',-88.15238973400541,124.38810548622241,14.221662956681628}, 
{' n7', 422, 89, 'n4',-68.74949449286676,93.37198064768077,10.789650260191475}, 
{' n4', 404, 82, 'n3',-86.63353933657021,74.0587727318528,9.636846737439798}, 
{' n3', 370, 80, 'n2',-90.0,40.0,5.5}, 
{' n2', 348, 80, 'n0',-90.0,18.0,4.5}, 
{' n0', 330, 80, 'None',-90,0,0}